transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	genome_count
ENST00000670948.1	ENSG00000286574.1	ENST00000670948	ENSG00000286574	11	11
ENST00000773987.1	ENSG00000300779.1	ENST00000773987	ENSG00000300779	11	11
ENST00000467225.1	ENSG00000241648.1	CADM2-AS2-201	CADM2-AS2	11	11
ENST00000476021.1	ENSG00000239519.1	CADM2-AS1-201	CADM2-AS1	11	11
ENST00000722615.1	ENSG00000239767.3	ENST00000722615	ENSG00000239767	11	11
ENST00000667284.1	ENSG00000239767.3	ENST00000667284	ENSG00000239767	11	11
ENST00000671319.1	ENSG00000239767.3	ENST00000671319	ENSG00000239767	11	11
ENST00000479244.1	ENSG00000239767.3	ENST00000479244	ENSG00000239767	11	11
ENST00000771269.1	ENSG00000300388.1	ENST00000771269	ENSG00000300388	11	11
ENST00000460586.1	ENSG00000241328.1	LINC02070-201	LINC02070	11	11
ENST00000731310.1	ENSG00000295611.1	ENST00000731310	ENSG00000295611	11	11
ENST00000731309.1	ENSG00000295611.1	ENST00000731309	ENSG00000295611	11	11
ENST00000794089.1	ENSG00000303390.1	ENST00000794089	ENSG00000303390	11	11
ENST00000793981.1	ENSG00000303371.1	ENST00000793981	ENSG00000303371	11	11
ENST00000794269.1	ENSG00000303407.1	ENST00000794269	ENSG00000303407	11	11
ENST00000793982.1	ENSG00000303371.1	ENST00000793982	ENSG00000303371	11	11
ENST00000760376.1	ENSG00000299083.1	ENST00000760376	ENSG00000299083	11	11
ENST00000760373.1	ENSG00000299083.1	ENST00000760373	ENSG00000299083	11	11
ENST00000760382.1	ENSG00000299083.1	ENST00000760382	ENSG00000299083	11	11
ENST00000760374.1	ENSG00000299083.1	ENST00000760374	ENSG00000299083	11	11
ENST00000760378.1	ENSG00000299083.1	ENST00000760378	ENSG00000299083	11	11
ENST00000760377.1	ENSG00000299083.1	ENST00000760377	ENSG00000299083	11	11
ENST00000760379.1	ENSG00000299083.1	ENST00000760379	ENSG00000299083	11	11
ENST00000760380.1	ENSG00000299083.1	ENST00000760380	ENSG00000299083	11	11
ENST00000741060.1	ENSG00000296660.1	ENST00000741060	ENSG00000296660	11	11
ENST00000741059.1	ENSG00000296660.1	ENST00000741059	ENSG00000296660	11	11
ENST00000774840.1	ENSG00000281392.4	LINC00506-207	LINC00506	11	11
ENST00000774855.1	ENSG00000281392.4	LINC00506-222	LINC00506	11	11
ENST00000774841.1	ENSG00000281392.4	LINC00506-208	LINC00506	11	11
ENST00000774856.1	ENSG00000281392.4	LINC00506-223	LINC00506	11	11
ENST00000775051.1	ENSG00000300916.1	ENST00000775051	ENSG00000300916	11	11
ENST00000774858.1	ENSG00000281392.4	LINC00506-225	LINC00506	11	11
ENST00000630120.3	ENSG00000281392.4	LINC00506-204	LINC00506	11	11
ENST00000774843.1	ENSG00000281392.4	LINC00506-210	LINC00506	11	11
ENST00000774842.1	ENSG00000281392.4	LINC00506-209	LINC00506	11	11
ENST00000702100.2	ENSG00000281392.4	LINC00506-206	LINC00506	11	11
ENST00000774846.1	ENSG00000281392.4	LINC00506-213	LINC00506	11	11
ENST00000774851.1	ENSG00000281392.4	LINC00506-218	LINC00506	11	11
ENST00000774847.1	ENSG00000281392.4	LINC00506-214	LINC00506	11	11
ENST00000656042.1	ENSG00000281392.4	LINC00506-205	LINC00506	11	11
ENST00000774852.1	ENSG00000281392.4	LINC00506-219	LINC00506	11	11
ENST00000774853.1	ENSG00000281392.4	LINC00506-220	LINC00506	11	11
ENST00000774848.1	ENSG00000281392.4	LINC00506-215	LINC00506	11	11
ENST00000774844.1	ENSG00000281392.4	LINC00506-211	LINC00506	11	11
ENST00000628435.1	ENSG00000281392.4	LINC00506-201	LINC00506	11	11
ENST00000774849.1	ENSG00000281392.4	LINC00506-216	LINC00506	11	11
ENST00000774845.1	ENSG00000281392.4	LINC00506-212	LINC00506	11	11
ENST00000844057.1	ENSG00000309807.1	ENST00000844057	ENSG00000309807	11	11
ENST00000844058.1	ENSG00000309807.1	ENST00000844058	ENSG00000309807	11	11
ENST00000844154.1	ENSG00000309825.1	ENST00000844154	ENSG00000309825	11	11
ENST00000795130.1	ENSG00000303500.1	ENST00000795130	ENSG00000303500	11	11
ENST00000737217.1	ENSG00000296189.1	ENST00000737217	ENSG00000296189	11	11
ENST00000846289.1	ENSG00000239572.4	ENST00000846289	ENSG00000239572	11	11
ENST00000667503.2	ENSG00000239572.4	ENST00000667503	ENSG00000239572	11	11
ENST00000846445.1	ENSG00000309991.1	ENST00000846445	ENSG00000309991	11	11
ENST00000690049.1	ENSG00000288780.1	ENST00000690049	ENSG00000288780	11	11
ENST00000846119.1	ENSG00000309948.1	ENST00000846119	ENSG00000309948	11	11
ENST00000815409.1	ENSG00000306118.1	ENST00000815409	ENSG00000306118	11	11
ENST00000843861.1	ENSG00000309782.1	ENST00000843861	ENSG00000309782	11	11
ENST00000843862.1	ENSG00000309782.1	ENST00000843862	ENSG00000309782	11	11
ENST00000843863.1	ENSG00000309782.1	ENST00000843863	ENSG00000309782	11	11
ENST00000843864.1	ENSG00000309782.1	ENST00000843864	ENSG00000309782	11	11
ENST00000843865.1	ENSG00000309782.1	ENST00000843865	ENSG00000309782	11	11
ENST00000650616.3	ENSG00000285780.3	ENST00000650616	ENSG00000285780	11	11
ENST00000812094.1	ENSG00000305637.1	ENST00000812094	ENSG00000305637	11	11
ENST00000808787.1	ENSG00000305103.1	ENST00000808787	ENSG00000305103	11	11
ENST00000808786.1	ENSG00000305103.1	ENST00000808786	ENSG00000305103	11	11
ENST00000808788.1	ENSG00000305103.1	ENST00000808788	ENSG00000305103	11	11
ENST00000808789.1	ENSG00000305103.1	ENST00000808789	ENSG00000305103	11	11
ENST00000808790.1	ENSG00000305103.1	ENST00000808790	ENSG00000305103	11	11
ENST00000664338.2	ENSG00000239589.8	LINC00879-226	LINC00879	11	11
ENST00000665896.2	ENSG00000239589.8	LINC00879-232	LINC00879	11	11
ENST00000462219.6	ENSG00000239589.8	LINC00879-201	LINC00879	11	11
ENST00000652877.1	ENSG00000239589.8	LINC00879-207	LINC00879	11	11
ENST00000668707.1	ENSG00000239589.8	LINC00879-236	LINC00879	11	11
ENST00000812791.1	ENSG00000239589.8	LINC00879-243	LINC00879	11	11
ENST00000812796.1	ENSG00000239589.8	LINC00879-248	LINC00879	11	11
ENST00000812793.1	ENSG00000239589.8	LINC00879-245	LINC00879	11	11
ENST00000812790.1	ENSG00000239589.8	LINC00879-242	LINC00879	11	11
ENST00000812794.1	ENSG00000239589.8	LINC00879-246	LINC00879	11	11
ENST00000812788.1	ENSG00000239589.8	LINC00879-240	LINC00879	11	11
ENST00000463200.6	ENSG00000239589.8	LINC00879-202	LINC00879	11	11
ENST00000663893.1	ENSG00000239589.8	LINC00879-225	LINC00879	11	11
ENST00000662343.1	ENSG00000239589.8	LINC00879-224	LINC00879	11	11
ENST00000655736.1	ENSG00000239589.8	LINC00879-215	LINC00879	11	11
ENST00000670450.1	ENSG00000239589.8	LINC00879-237	LINC00879	11	11
ENST00000655052.1	ENSG00000239589.8	LINC00879-210	LINC00879	11	11
ENST00000660591.1	ENSG00000239589.8	LINC00879-220	LINC00879	11	11
ENST00000656651.1	ENSG00000239589.8	LINC00879-217	LINC00879	11	11
ENST00000658118.1	ENSG00000239589.8	LINC00879-219	LINC00879	11	11
ENST00000660677.1	ENSG00000239589.8	LINC00879-221	LINC00879	11	11
ENST00000812798.1	ENSG00000239589.8	LINC00879-250	LINC00879	11	11
ENST00000651942.1	ENSG00000239589.8	LINC00879-206	LINC00879	11	11
ENST00000665306.1	ENSG00000239589.8	LINC00879-229	LINC00879	11	11
ENST00000657041.1	ENSG00000239589.8	LINC00879-218	LINC00879	11	11
ENST00000466089.5	ENSG00000239589.8	LINC00879-203	LINC00879	11	11
ENST00000470465.1	ENSG00000239589.8	LINC00879-205	LINC00879	11	11
ENST00000812797.1	ENSG00000239589.8	LINC00879-249	LINC00879	11	11
ENST00000655186.1	ENSG00000239589.8	LINC00879-212	LINC00879	11	11
ENST00000655431.1	ENSG00000239589.8	LINC00879-214	LINC00879	11	11
ENST00000661499.1	ENSG00000239589.8	LINC00879-223	LINC00879	11	11
ENST00000466560.2	ENSG00000239589.8	LINC00879-204	LINC00879	11	11
ENST00000664608.1	ENSG00000239589.8	LINC00879-227	LINC00879	11	11
ENST00000671623.1	ENSG00000239589.8	LINC00879-238	LINC00879	11	11
ENST00000656113.1	ENSG00000239589.8	LINC00879-216	LINC00879	11	11
ENST00000665152.1	ENSG00000239589.8	LINC00879-228	LINC00879	11	11
ENST00000668435.1	ENSG00000239589.8	LINC00879-234	LINC00879	11	11
ENST00000668600.1	ENSG00000239589.8	LINC00879-235	LINC00879	11	11
ENST00000660887.1	ENSG00000239589.8	LINC00879-222	LINC00879	11	11
ENST00000654564.1	ENSG00000239589.8	LINC00879-209	LINC00879	11	11
ENST00000812792.1	ENSG00000239589.8	LINC00879-244	LINC00879	11	11
ENST00000666801.1	ENSG00000239589.8	LINC00879-233	LINC00879	11	11
ENST00000655102.1	ENSG00000239589.8	LINC00879-211	LINC00879	11	11
ENST00000665609.1	ENSG00000239589.8	LINC00879-231	LINC00879	11	11
ENST00000665486.1	ENSG00000239589.8	LINC00879-230	LINC00879	11	11
ENST00000834588.1	ENSG00000308494.1	ENST00000834588	ENSG00000308494	11	11
ENST00000728395.1	ENSG00000295166.1	ENST00000728395	ENSG00000295166	11	11
ENST00000728396.1	ENSG00000295166.1	ENST00000728396	ENSG00000295166	11	11
ENST00000728400.1	ENSG00000295166.1	ENST00000728400	ENSG00000295166	11	11
ENST00000494840.1	ENSG00000293294.2	MTHFD2P1-203	MTHFD2P1	11	11
ENST00000785188.1	ENSG00000293294.2	MTHFD2P1-205	MTHFD2P1	11	11
ENST00000463799.2	ENSG00000293294.2	MTHFD2P1-202	MTHFD2P1	11	11
ENST00000785187.1	ENSG00000293294.2	MTHFD2P1-204	MTHFD2P1	11	11
ENST00000785189.1	ENSG00000293294.2	MTHFD2P1-206	MTHFD2P1	11	11
ENST00000785190.1	ENSG00000293294.2	MTHFD2P1-207	MTHFD2P1	11	11
ENST00000785191.1	ENSG00000293294.2	MTHFD2P1-208	MTHFD2P1	11	11
ENST00000662488.1	ENSG00000286516.1	ENST00000662488	ENSG00000286516	11	11
ENST00000762556.1	ENSG00000299316.1	ENST00000762556	ENSG00000299316	11	11
ENST00000835033.1	ENSG00000286447.2	ENST00000835033	ENSG00000286447	11	11
ENST00000835031.1	ENSG00000286447.2	ENST00000835031	ENSG00000286447	11	11
ENST00000835030.1	ENSG00000286447.2	ENST00000835030	ENSG00000286447	11	11
ENST00000835029.1	ENSG00000286447.2	ENST00000835029	ENSG00000286447	11	11
ENST00000662485.2	ENSG00000286447.2	ENST00000662485	ENSG00000286447	11	11
ENST00000657027.1	ENSG00000286447.2	ENST00000657027	ENSG00000286447	11	11
ENST00000671120.1	ENSG00000286447.2	ENST00000671120	ENSG00000286447	11	11
ENST00000835032.1	ENSG00000286447.2	ENST00000835032	ENSG00000286447	11	11
ENST00000740547.1	ENSG00000296578.1	ENST00000740547	ENSG00000296578	11	11
ENST00000795297.1	ENSG00000303531.1	ENST00000795297	ENSG00000303531	11	11
ENST00000795296.1	ENSG00000303531.1	ENST00000795296	ENSG00000303531	11	11
ENST00000562191.2	ENSG00000261292.2	ENST00000562191	ENSG00000261292	11	11
ENST00000631985.3	ENSG00000282527.3	ENST00000631985	ENSG00000282527	11	11
ENST00000795386.1	ENSG00000282527.3	ENST00000795386	ENSG00000282527	11	11
ENST00000795387.1	ENSG00000282527.3	ENST00000795387	ENSG00000282527	11	11
ENST00000624061.1	ENSG00000279658.2	ENST00000624061	ENSG00000279658	11	11
ENST00000805041.1	ENSG00000279658.2	ENST00000805041	ENSG00000279658	11	11
ENST00000647668.1	ENSG00000285614.1	ENST00000647668	ENSG00000285614	11	11
ENST00000761975.1	ENSG00000249225.2	ENST00000761975	ENSG00000249225	11	11
ENST00000725073.1	ENSG00000294662.1	ENST00000725073	ENSG00000294662	11	11
ENST00000818549.1	ENSG00000289078.2	ENST00000818549	ENSG00000289078	11	11
ENST00000818550.1	ENSG00000289078.2	ENST00000818550	ENSG00000289078	11	11
ENST00000772457.1	ENSG00000300508.1	ENST00000772457	ENSG00000300508	11	11
ENST00000772458.1	ENSG00000300508.1	ENST00000772458	ENSG00000300508	11	11
ENST00000772459.1	ENSG00000300508.1	ENST00000772459	ENSG00000300508	11	11
ENST00000692007.2	ENSG00000289509.2	ENST00000692007	ENSG00000289509	11	11
ENST00000772460.1	ENSG00000300508.1	ENST00000772460	ENSG00000300508	11	11
ENST00000775916.1	ENSG00000289509.2	ENST00000775916	ENSG00000289509	11	11
ENST00000775912.1	ENSG00000289509.2	ENST00000775912	ENSG00000289509	11	11
ENST00000508616.1	ENSG00000251088.1	ENST00000508616	ENSG00000251088	11	11
ENST00000773064.1	ENSG00000300632.1	ENST00000773064	ENSG00000300632	11	11
ENST00000502999.2	ENSG00000248839.2	CLDND1-AS1-201	CLDND1-AS1	11	11
ENST00000773522.1	ENSG00000300704.1	ENST00000773522	ENSG00000300704	11	11
ENST00000773523.1	ENSG00000300704.1	ENST00000773523	ENSG00000300704	11	11
ENST00000670291.1	ENSG00000239445.7	ST3GAL6-AS1-216	ST3GAL6-AS1	11	11
ENST00000654703.1	ENSG00000239445.7	ST3GAL6-AS1-205	ST3GAL6-AS1	11	11
ENST00000666744.1	ENSG00000239445.7	ST3GAL6-AS1-212	ST3GAL6-AS1	11	11
ENST00000664787.1	ENSG00000239445.7	ST3GAL6-AS1-211	ST3GAL6-AS1	11	11
ENST00000660566.1	ENSG00000239445.7	ST3GAL6-AS1-207	ST3GAL6-AS1	11	11
ENST00000667720.1	ENSG00000239445.7	ST3GAL6-AS1-214	ST3GAL6-AS1	11	11
ENST00000488132.6	ENSG00000239445.7	ST3GAL6-AS1-203	ST3GAL6-AS1	11	11
ENST00000658186.2	ENSG00000239445.7	ST3GAL6-AS1-206	ST3GAL6-AS1	11	11
ENST00000667875.2	ENSG00000239445.7	ST3GAL6-AS1-215	ST3GAL6-AS1	11	11
ENST00000757765.1	ENSG00000239445.7	ST3GAL6-AS1-217	ST3GAL6-AS1	11	11
ENST00000654439.2	ENSG00000239445.7	ST3GAL6-AS1-204	ST3GAL6-AS1	11	11
ENST00000475816.6	ENSG00000239445.7	ST3GAL6-AS1-202	ST3GAL6-AS1	11	11
ENST00000661245.1	ENSG00000239445.7	ST3GAL6-AS1-208	ST3GAL6-AS1	11	11
ENST00000667022.2	ENSG00000239445.7	ST3GAL6-AS1-213	ST3GAL6-AS1	11	11
ENST00000664646.1	ENSG00000239445.7	ST3GAL6-AS1-210	ST3GAL6-AS1	11	11
ENST00000757766.1	ENSG00000239445.7	ST3GAL6-AS1-218	ST3GAL6-AS1	11	11
ENST00000757768.1	ENSG00000239445.7	ST3GAL6-AS1-220	ST3GAL6-AS1	11	11
ENST00000757767.1	ENSG00000239445.7	ST3GAL6-AS1-219	ST3GAL6-AS1	11	11
ENST00000757769.1	ENSG00000239445.7	ST3GAL6-AS1-221	ST3GAL6-AS1	11	11
ENST00000757772.1	ENSG00000239445.7	ST3GAL6-AS1-224	ST3GAL6-AS1	11	11
ENST00000663984.1	ENSG00000239445.7	ST3GAL6-AS1-209	ST3GAL6-AS1	11	11
ENST00000461931.1	ENSG00000239445.7	ST3GAL6-AS1-201	ST3GAL6-AS1	11	11
ENST00000757771.1	ENSG00000239445.7	ST3GAL6-AS1-223	ST3GAL6-AS1	11	11
ENST00000757770.1	ENSG00000239445.7	ST3GAL6-AS1-222	ST3GAL6-AS1	11	11
ENST00000758006.1	ENSG00000298787.1	ENST00000758006	ENSG00000298787	11	11
ENST00000715231.1	ENSG00000240476.3	LINC00973-204	LINC00973	11	11
ENST00000701980.2	ENSG00000240476.3	LINC00973-203	LINC00973	11	11
ENST00000755876.1	ENSG00000240476.3	LINC00973-247	LINC00973	11	11
ENST00000755840.1	ENSG00000240476.3	LINC00973-211	LINC00973	11	11
ENST00000755839.1	ENSG00000240476.3	LINC00973-210	LINC00973	11	11
ENST00000755862.1	ENSG00000240476.3	LINC00973-233	LINC00973	11	11
ENST00000755841.1	ENSG00000240476.3	LINC00973-212	LINC00973	11	11
ENST00000755843.1	ENSG00000240476.3	LINC00973-214	LINC00973	11	11
ENST00000755842.1	ENSG00000240476.3	LINC00973-213	LINC00973	11	11
ENST00000755844.1	ENSG00000240476.3	LINC00973-215	LINC00973	11	11
ENST00000755860.1	ENSG00000240476.3	LINC00973-231	LINC00973	11	11
ENST00000755838.1	ENSG00000240476.3	LINC00973-209	LINC00973	11	11
ENST00000474798.2	ENSG00000240476.3	LINC00973-202	LINC00973	11	11
ENST00000755845.1	ENSG00000240476.3	LINC00973-216	LINC00973	11	11
ENST00000756037.1	ENSG00000298505.1	ENST00000756037	ENSG00000298505	11	11
ENST00000756036.1	ENSG00000298505.1	ENST00000756036	ENSG00000298505	11	11
ENST00000756040.1	ENSG00000298505.1	ENST00000756040	ENSG00000298505	11	11
ENST00000756039.1	ENSG00000298505.1	ENST00000756039	ENSG00000298505	11	11
ENST00000756038.1	ENSG00000298505.1	ENST00000756038	ENSG00000298505	11	11
ENST00000756034.1	ENSG00000298505.1	ENST00000756034	ENSG00000298505	11	11
ENST00000756033.1	ENSG00000298505.1	ENST00000756033	ENSG00000298505	11	11
ENST00000756035.1	ENSG00000298505.1	ENST00000756035	ENSG00000298505	11	11
ENST00000756041.1	ENSG00000298505.1	ENST00000756041	ENSG00000298505	11	11
ENST00000755875.1	ENSG00000240476.3	LINC00973-246	LINC00973	11	11
ENST00000715232.1	ENSG00000240476.3	LINC00973-205	LINC00973	11	11
ENST00000755854.1	ENSG00000240476.3	LINC00973-225	LINC00973	11	11
ENST00000715233.1	ENSG00000240476.3	LINC00973-206	LINC00973	11	11
ENST00000755855.1	ENSG00000240476.3	LINC00973-226	LINC00973	11	11
ENST00000755859.1	ENSG00000240476.3	LINC00973-230	LINC00973	11	11
ENST00000755858.1	ENSG00000240476.3	LINC00973-229	LINC00973	11	11
ENST00000715234.1	ENSG00000240476.3	LINC00973-207	LINC00973	11	11
ENST00000755857.1	ENSG00000240476.3	LINC00973-228	LINC00973	11	11
ENST00000473756.2	ENSG00000240476.3	LINC00973-201	LINC00973	11	11
ENST00000755856.1	ENSG00000240476.3	LINC00973-227	LINC00973	11	11
ENST00000755871.1	ENSG00000240476.3	LINC00973-242	LINC00973	11	11
ENST00000755870.1	ENSG00000240476.3	LINC00973-241	LINC00973	11	11
ENST00000755869.1	ENSG00000240476.3	LINC00973-240	LINC00973	11	11
ENST00000755868.1	ENSG00000240476.3	LINC00973-239	LINC00973	11	11
ENST00000755853.1	ENSG00000240476.3	LINC00973-224	LINC00973	11	11
ENST00000755873.1	ENSG00000240476.3	LINC00973-244	LINC00973	11	11
ENST00000755852.1	ENSG00000240476.3	LINC00973-223	LINC00973	11	11
ENST00000755874.1	ENSG00000240476.3	LINC00973-245	LINC00973	11	11
ENST00000756042.1	ENSG00000298505.1	ENST00000756042	ENSG00000298505	11	11
ENST00000756043.1	ENSG00000298505.1	ENST00000756043	ENSG00000298505	11	11
ENST00000756044.1	ENSG00000298505.1	ENST00000756044	ENSG00000298505	11	11
ENST00000749277.1	ENSG00000297612.1	ENST00000749277	ENSG00000297612	11	11
ENST00000749274.1	ENSG00000297612.1	ENST00000749274	ENSG00000297612	11	11
ENST00000749131.1	ENSG00000240476.3	LINC00973-208	LINC00973	11	11
ENST00000759926.1	ENSG00000299024.1	ENST00000759926	ENSG00000299024	11	11
ENST00000726424.1	ENSG00000294866.1	ENST00000726424	ENSG00000294866	11	11
ENST00000758095.1	ENSG00000243296.3	ENST00000758095	ENSG00000243296	11	11
ENST00000758096.1	ENSG00000243296.3	ENST00000758096	ENSG00000243296	11	11
ENST00000758097.1	ENSG00000243296.3	ENST00000758097	ENSG00000243296	11	11
ENST00000471993.1	ENSG00000243296.3	ENST00000471993	ENSG00000243296	11	11
ENST00000742387.1	ENSG00000243089.3	ENST00000742387	ENSG00000243089	11	11
ENST00000742379.1	ENSG00000243089.3	ENST00000742379	ENSG00000243089	11	11
ENST00000742380.1	ENSG00000243089.3	ENST00000742380	ENSG00000243089	11	11
ENST00000742788.1	ENSG00000296829.1	ENST00000742788	ENSG00000296829	11	11
ENST00000484675.1	ENSG00000243089.3	ENST00000484675	ENSG00000243089	11	11
ENST00000742382.1	ENSG00000243089.3	ENST00000742382	ENSG00000243089	11	11
ENST00000742381.1	ENSG00000243089.3	ENST00000742381	ENSG00000243089	11	11
ENST00000742383.1	ENSG00000243089.3	ENST00000742383	ENSG00000243089	11	11
ENST00000662312.1	ENSG00000243089.3	ENST00000662312	ENSG00000243089	11	11
ENST00000742386.1	ENSG00000243089.3	ENST00000742386	ENSG00000243089	11	11
ENST00000742384.1	ENSG00000243089.3	ENST00000742384	ENSG00000243089	11	11
ENST00000742385.1	ENSG00000243089.3	ENST00000742385	ENSG00000243089	11	11
ENST00000462011.1	ENSG00000244464.2	ENST00000462011	ENSG00000244464	11	11
ENST00000666141.1	ENSG00000244464.2	ENST00000666141	ENSG00000244464	11	11
ENST00000655531.1	ENSG00000244464.2	ENST00000655531	ENSG00000244464	11	11
ENST00000660954.1	ENSG00000244464.2	ENST00000660954	ENSG00000244464	11	11
ENST00000742389.1	ENSG00000243089.3	ENST00000742389	ENSG00000243089	11	11
ENST00000742390.1	ENSG00000243089.3	ENST00000742390	ENSG00000243089	11	11
ENST00000742393.1	ENSG00000243089.3	ENST00000742393	ENSG00000243089	11	11
ENST00000742391.1	ENSG00000243089.3	ENST00000742391	ENSG00000243089	11	11
ENST00000742392.1	ENSG00000243089.3	ENST00000742392	ENSG00000243089	11	11
ENST00000742388.1	ENSG00000243089.3	ENST00000742388	ENSG00000243089	11	11
ENST00000742007.1	ENSG00000296790.2	ENST00000742007	ENSG00000296790	11	11
ENST00000742008.1	ENSG00000296790.2	ENST00000742008	ENSG00000296790	11	11
ENST00000742010.1	ENSG00000296790.2	ENST00000742010	ENSG00000296790	11	11
ENST00000742009.1	ENSG00000296790.2	ENST00000742009	ENSG00000296790	11	11
ENST00000742014.1	ENSG00000296790.2	ENST00000742014	ENSG00000296790	11	11
ENST00000742013.1	ENSG00000296790.2	ENST00000742013	ENSG00000296790	11	11
ENST00000742015.1	ENSG00000296790.2	ENST00000742015	ENSG00000296790	11	11
ENST00000742016.1	ENSG00000296790.2	ENST00000742016	ENSG00000296790	11	11
ENST00000742017.1	ENSG00000296790.2	ENST00000742017	ENSG00000296790	11	11
ENST00000743103.1	ENSG00000296860.1	ENST00000743103	ENSG00000296860	11	11
ENST00000742022.1	ENSG00000296790.2	ENST00000742022	ENSG00000296790	11	11
ENST00000742021.1	ENSG00000296790.2	ENST00000742021	ENSG00000296790	11	11
ENST00000742020.1	ENSG00000296790.2	ENST00000742020	ENSG00000296790	11	11
ENST00000742018.1	ENSG00000296790.2	ENST00000742018	ENSG00000296790	11	11
ENST00000742019.1	ENSG00000296790.2	ENST00000742019	ENSG00000296790	11	11
ENST00000608028.1	ENSG00000296790.2	ENST00000608028	ENSG00000296790	11	11
ENST00000742023.1	ENSG00000296790.2	ENST00000742023	ENSG00000296790	11	11
ENST00000742974.1	ENSG00000296846.1	ENST00000742974	ENSG00000296846	11	11
ENST00000654821.1	ENSG00000287378.2	ENST00000654821	ENSG00000287378	11	11
ENST00000489487.2	ENSG00000293379.2	TMEM30CP-203	TMEM30CP	11	11
ENST00000801107.1	ENSG00000293379.2	TMEM30CP-204	TMEM30CP	11	11
ENST00000476804.2	ENSG00000293379.2	TMEM30CP-202	TMEM30CP	11	11
ENST00000800905.1	ENSG00000287378.2	ENST00000800905	ENSG00000287378	11	11
ENST00000758514.1	ENSG00000298862.1	ENST00000758514	ENSG00000298862	11	11
ENST00000609682.3	ENSG00000256628.6	ZBTB11-AS1-201	ZBTB11-AS1	11	11
ENST00000851071.1	ENSG00000256628.6	ZBTB11-AS1-202	ZBTB11-AS1	11	11
ENST00000824113.1	ENSG00000307136.1	ENST00000824113	ENSG00000307136	11	11
ENST00000490324.2	ENSG00000249474.1	ENST00000490324	ENSG00000249474	11	11
ENST00000745520.1	ENSG00000297105.1	ENST00000745520	ENSG00000297105	11	11
ENST00000772040.1	ENSG00000214407.4	RDUR-207	RDUR	11	11
ENST00000772039.1	ENSG00000214407.4	RDUR-206	RDUR	11	11
ENST00000657494.1	ENSG00000214407.4	RDUR-204	RDUR	11	11
ENST00000772038.1	ENSG00000214407.4	RDUR-205	RDUR	11	11
ENST00000772192.1	ENSG00000214407.4	RDUR-209	RDUR	11	11
ENST00000772193.1	ENSG00000214407.4	RDUR-210	RDUR	11	11
ENST00000772190.1	ENSG00000214407.4	RDUR-208	RDUR	11	11
ENST00000465215.1	ENSG00000214407.4	RDUR-201	RDUR	11	11
ENST00000483840.1	ENSG00000214407.4	RDUR-202	RDUR	11	11
ENST00000727589.1	ENSG00000295040.1	ENST00000727589	ENSG00000295040	11	11
ENST00000727588.1	ENSG00000295040.1	ENST00000727588	ENSG00000295040	11	11
ENST00000834614.1	ENSG00000308503.1	ENST00000834614	ENSG00000308503	11	11
