transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	strict_pass_count	basic_pass_count	genome_count	high_confident_all_genomes
ENST00000466372.1	ENSG00000287151.2	LINC03124-202	LINC03124	9	9	9	11	0
ENST00000631303.1	ENSG00000290517.1	LINC03124-359	LINC03124	9	9	9	11	0
ENST00000779896.1	ENSG00000287151.2	LINC03124-347	LINC03124	8	9	9	11	0
ENST00000779894.1	ENSG00000287151.2	LINC03124-345	LINC03124	8	8	9	11	0
ENST00000779867.1	ENSG00000287151.2	LINC03124-318	LINC03124	9	9	9	11	0
ENST00000779895.1	ENSG00000287151.2	LINC03124-346	LINC03124	8	8	8	11	0
ENST00000623533.1	ENSG00000279042.1	ENST00000623533	ENSG00000279042	8	8	9	11	0
ENST00000729394.1	ENSG00000295340.1	ENST00000729394	ENSG00000295340	4	4	6	11	0
ENST00000837146.1	ENSG00000262352.3	LINC02564-210	LINC02564	4	4	6	11	0
ENST00000837145.1	ENSG00000262352.3	LINC02564-209	LINC02564	3	3	5	11	0
ENST00000819695.1	ENSG00000257959.2	ENST00000819695	ENSG00000257959	4	8	9	11	0
ENST00000775343.1	ENSG00000300982.1	ENST00000775343	ENSG00000300982	6	6	7	11	0
ENST00000780739.1	ENSG00000301672.1	ENST00000780739	ENSG00000301672	9	9	9	11	0
ENST00000572062.2	ENSG00000263305.2	ENST00000572062	ENSG00000263305	2	2	2	11	0
ENST00000834095.1	ENSG00000308450.1	ENST00000834095	ENSG00000308450	6	6	6	11	0
ENST00000437330.1	ENSG00000229203.1	ENST00000437330	ENSG00000229203	10	11	11	11	0
ENST00000722102.1	ENSG00000294242.1	ENST00000722102	ENSG00000294242	11	11	11	11	1
ENST00000716214.1	ENSG00000293042.2	ENST00000716214	ENSG00000293042	8	8	8	11	0
ENST00000728794.1	ENSG00000293042.2	ENST00000728794	ENSG00000293042	4	4	4	11	0
ENST00000583946.2	ENSG00000263635.2	ENST00000583946	ENSG00000263635	9	10	10	11	0
ENST00000729111.1	ENSG00000263635.2	ENST00000729111	ENSG00000263635	11	11	11	11	1
ENST00000421696.2	ENSG00000244337.2	ENST00000421696	ENSG00000244337	10	11	11	11	0
ENST00000419362.1	ENSG00000235615.2	ENST00000419362	ENSG00000235615	11	11	11	11	1
ENST00000815405.1	ENSG00000306116.1	ENST00000815405	ENSG00000306116	9	9	9	11	0
ENST00000815404.1	ENSG00000306116.1	ENST00000815404	ENSG00000306116	9	9	9	11	0
ENST00000729832.1	ENSG00000236485.2	LINC01945-203	LINC01945	7	7	7	11	0
ENST00000729831.1	ENSG00000236485.2	LINC01945-202	LINC01945	8	8	8	11	0
ENST00000728795.1	ENSG00000293042.2	ENST00000728795	ENSG00000293042	8	8	8	11	0
ENST00000729834.1	ENSG00000236485.2	LINC01945-205	LINC01945	7	7	7	11	0
ENST00000729833.1	ENSG00000236485.2	LINC01945-204	LINC01945	8	8	8	11	0
ENST00000729835.1	ENSG00000236485.2	LINC01945-206	LINC01945	7	7	7	11	0
ENST00000716215.1	ENSG00000293042.2	ENST00000716215	ENSG00000293042	8	8	8	11	0
ENST00000729836.1	ENSG00000236485.2	LINC01945-207	LINC01945	7	7	8	11	0
ENST00000419784.2	ENSG00000236485.2	LINC01945-201	LINC01945	7	7	7	11	0
ENST00000729838.1	ENSG00000236485.2	LINC01945-209	LINC01945	8	8	8	11	0
ENST00000729837.1	ENSG00000236485.2	LINC01945-208	LINC01945	7	7	8	11	0
ENST00000729843.1	ENSG00000236485.2	LINC01945-214	LINC01945	9	9	9	11	0
ENST00000728796.1	ENSG00000293042.2	ENST00000728796	ENSG00000293042	8	8	8	11	0
ENST00000729839.1	ENSG00000236485.2	LINC01945-210	LINC01945	7	8	8	11	0
ENST00000729840.1	ENSG00000236485.2	LINC01945-211	LINC01945	8	8	8	11	0
ENST00000728797.1	ENSG00000293042.2	ENST00000728797	ENSG00000293042	7	7	8	11	0
ENST00000728798.1	ENSG00000293042.2	ENST00000728798	ENSG00000293042	8	8	8	11	0
ENST00000729841.1	ENSG00000236485.2	LINC01945-212	LINC01945	8	8	8	11	0
ENST00000729842.1	ENSG00000236485.2	LINC01945-213	LINC01945	8	8	8	11	0
ENST00000716216.1	ENSG00000293042.2	ENST00000716216	ENSG00000293042	8	8	8	11	0
ENST00000656423.1	ENSG00000287414.1	ENST00000656423	ENSG00000287414	9	11	11	11	0
ENST00000729844.1	ENSG00000236485.2	LINC01945-215	LINC01945	7	7	7	11	0
ENST00000729845.1	ENSG00000236485.2	LINC01945-216	LINC01945	8	8	8	11	0
ENST00000729848.1	ENSG00000236485.2	LINC01945-219	LINC01945	8	8	8	11	0
ENST00000729846.1	ENSG00000236485.2	LINC01945-217	LINC01945	8	8	8	11	0
ENST00000729847.1	ENSG00000236485.2	LINC01945-218	LINC01945	8	8	9	11	0
ENST00000838618.1	ENSG00000290902.2	ENST00000838618	ENSG00000290902	8	8	8	11	0
ENST00000623664.1	ENSG00000278996.2	ENST00000623664	ENSG00000278996	0	0	0	11	0
ENST00000623860.3	ENSG00000280441.4	ENST00000623860	ENSG00000280441	0	0	0	11	0
ENST00000651813.1	ENSG00000280441.4	ENST00000651813	ENSG00000280441	0	0	0	11	0
ENST00000780342.1	ENSG00000280441.4	ENST00000780342	ENSG00000280441	2	2	2	11	0
ENST00000849367.1	ENSG00000310376.1	ENST00000849367	ENSG00000310376	2	2	3	11	0
ENST00000440802.1	ENSG00000230803.1	ENST00000440802	ENSG00000230803	8	8	8	11	0
ENST00000838619.1	ENSG00000290902.2	ENST00000838619	ENSG00000290902	8	8	8	11	0
ENST00000838620.1	ENSG00000290902.2	ENST00000838620	ENSG00000290902	8	8	8	11	0
ENST00000675302.2	ENSG00000290902.2	ENST00000675302	ENSG00000290902	9	9	9	11	0
ENST00000838650.1	ENSG00000290902.2	ENST00000838650	ENSG00000290902	8	10	11	11	0
ENST00000689661.2	ENSG00000290902.2	ENST00000689661	ENSG00000290902	9	9	9	11	0
ENST00000838651.1	ENSG00000290902.2	ENST00000838651	ENSG00000290902	8	8	10	11	0
ENST00000838621.1	ENSG00000290902.2	ENST00000838621	ENSG00000290902	8	8	8	11	0
ENST00000838622.1	ENSG00000290902.2	ENST00000838622	ENSG00000290902	8	8	8	11	0
ENST00000838623.1	ENSG00000290902.2	ENST00000838623	ENSG00000290902	8	8	8	11	0
ENST00000838632.1	ENSG00000290902.2	ENST00000838632	ENSG00000290902	9	9	9	11	0
ENST00000838624.1	ENSG00000290902.2	ENST00000838624	ENSG00000290902	8	8	8	11	0
ENST00000838625.1	ENSG00000290902.2	ENST00000838625	ENSG00000290902	8	10	10	11	0
ENST00000838635.1	ENSG00000290902.2	ENST00000838635	ENSG00000290902	10	10	10	11	0
ENST00000838631.1	ENSG00000290902.2	ENST00000838631	ENSG00000290902	8	11	11	11	0
ENST00000676277.1	ENSG00000290902.2	ENST00000676277	ENSG00000290902	8	8	8	11	0
ENST00000838626.1	ENSG00000290902.2	ENST00000838626	ENSG00000290902	8	8	8	11	0
ENST00000838627.1	ENSG00000290902.2	ENST00000838627	ENSG00000290902	8	10	10	11	0
ENST00000838628.1	ENSG00000290902.2	ENST00000838628	ENSG00000290902	8	8	8	11	0
ENST00000838629.1	ENSG00000290902.2	ENST00000838629	ENSG00000290902	8	10	10	11	0
ENST00000838630.1	ENSG00000290902.2	ENST00000838630	ENSG00000290902	8	10	10	11	0
ENST00000838633.1	ENSG00000290902.2	ENST00000838633	ENSG00000290902	9	9	9	11	0
ENST00000838828.1	ENSG00000309125.1	ENST00000838828	ENSG00000309125	8	8	8	11	0
ENST00000838827.1	ENSG00000309125.1	ENST00000838827	ENSG00000309125	8	8	8	11	0
ENST00000838640.1	ENSG00000290902.2	ENST00000838640	ENSG00000290902	8	8	8	11	0
ENST00000838641.1	ENSG00000290902.2	ENST00000838641	ENSG00000290902	0	0	6	11	0
ENST00000788114.1	ENSG00000302614.1	ENST00000788114	ENSG00000302614	6	6	6	11	0
ENST00000838644.1	ENSG00000290902.2	ENST00000838644	ENSG00000290902	8	8	8	11	0
ENST00000838643.1	ENSG00000290902.2	ENST00000838643	ENSG00000290902	6	6	6	11	0
ENST00000838642.1	ENSG00000290902.2	ENST00000838642	ENSG00000290902	8	8	8	11	0
ENST00000838645.1	ENSG00000290902.2	ENST00000838645	ENSG00000290902	8	8	8	11	0
ENST00000838646.1	ENSG00000290902.2	ENST00000838646	ENSG00000290902	6	6	6	11	0
ENST00000838647.1	ENSG00000290902.2	ENST00000838647	ENSG00000290902	6	6	8	11	0
ENST00000838648.1	ENSG00000290902.2	ENST00000838648	ENSG00000290902	8	8	8	11	0
ENST00000846488.1	ENSG00000290901.2	ENST00000846488	ENSG00000290901	4	4	4	11	0
ENST00000608279.3	ENSG00000272769.3	ENST00000608279	ENSG00000272769	11	11	11	11	1
ENST00000686552.3	ENSG00000286833.4	ENST00000686552	ENSG00000286833	11	11	11	11	1
ENST00000666693.1	ENSG00000286833.4	ENST00000666693	ENSG00000286833	9	9	9	11	0
ENST00000657012.1	ENSG00000286833.4	ENST00000657012	ENSG00000286833	8	9	9	11	0
ENST00000849108.1	ENSG00000310331.1	ENST00000849108	ENSG00000310331	11	11	11	11	1
ENST00000450509.1	ENSG00000230065.1	ENST00000450509	ENSG00000230065	11	11	11	11	1
ENST00000651100.1	ENSG00000286068.1	ENST00000651100	ENSG00000286068	11	11	11	11	1
ENST00000424510.1	ENSG00000233729.1	NCKAP5-AS1-201	NCKAP5-AS1	11	11	11	11	1
ENST00000623763.1	ENSG00000279512.1	ENST00000623763	ENSG00000279512	11	11	11	11	1
ENST00000454699.6	ENSG00000226953.9	NCKAP5-AS2-202	NCKAP5-AS2	11	11	11	11	1
ENST00000432414.5	ENSG00000226953.9	NCKAP5-AS2-201	NCKAP5-AS2	11	11	11	11	1
ENST00000606428.2	ENSG00000226953.9	NCKAP5-AS2-203	NCKAP5-AS2	11	11	11	11	1
ENST00000670944.2	ENSG00000226953.9	NCKAP5-AS2-204	NCKAP5-AS2	11	11	11	11	1
ENST00000760483.1	ENSG00000226953.9	NCKAP5-AS2-205	NCKAP5-AS2	11	11	11	11	1
ENST00000416437.1	ENSG00000232474.1	NCKAP5-IT1-201	NCKAP5-IT1	11	11	11	11	1
ENST00000420184.1	ENSG00000223430.1	ENST00000420184	ENSG00000223430	11	11	11	11	1
ENST00000830630.1	ENSG00000308040.1	ENST00000830630	ENSG00000308040	11	11	11	11	1
ENST00000781176.1	ENSG00000301734.1	ENST00000781176	ENSG00000301734	11	11	11	11	1
ENST00000781177.1	ENSG00000301734.1	ENST00000781177	ENSG00000301734	11	11	11	11	1
ENST00000781178.1	ENSG00000301734.1	ENST00000781178	ENSG00000301734	11	11	11	11	1
ENST00000746268.1	ENSG00000297218.1	ENST00000746268	ENSG00000297218	11	11	11	11	1
ENST00000746267.1	ENSG00000297218.1	ENST00000746267	ENSG00000297218	11	11	11	11	1
ENST00000746270.1	ENSG00000297218.1	ENST00000746270	ENSG00000297218	11	11	11	11	1
ENST00000746273.1	ENSG00000297218.1	ENST00000746273	ENSG00000297218	11	11	11	11	1
ENST00000746272.1	ENSG00000297218.1	ENST00000746272	ENSG00000297218	11	11	11	11	1
ENST00000746271.1	ENSG00000297218.1	ENST00000746271	ENSG00000297218	11	11	11	11	1
ENST00000746265.1	ENSG00000297218.1	ENST00000746265	ENSG00000297218	11	11	11	11	1
ENST00000746266.1	ENSG00000297218.1	ENST00000746266	ENSG00000297218	11	11	11	11	1
ENST00000746269.1	ENSG00000297218.1	ENST00000746269	ENSG00000297218	11	11	11	11	1
ENST00000662423.2	ENSG00000286697.2	ENST00000662423	ENSG00000286697	11	11	11	11	1
ENST00000746274.1	ENSG00000297218.1	ENST00000746274	ENSG00000297218	11	11	11	11	1
ENST00000746276.1	ENSG00000297218.1	ENST00000746276	ENSG00000297218	11	11	11	11	1
ENST00000746275.1	ENSG00000297218.1	ENST00000746275	ENSG00000297218	11	11	11	11	1
ENST00000760060.1	ENSG00000299039.1	ENST00000760060	ENSG00000299039	9	9	9	11	0
ENST00000687346.1	ENSG00000289534.1	ENST00000687346	ENSG00000289534	11	11	11	11	1
ENST00000748150.1	ENSG00000297469.1	ENST00000748150	ENSG00000297469	11	11	11	11	1
ENST00000747992.1	ENSG00000287463.2	ENST00000747992	ENSG00000287463	11	11	11	11	1
ENST00000655237.2	ENSG00000287463.2	ENST00000655237	ENSG00000287463	11	11	11	11	1
ENST00000747809.1	ENSG00000224043.10	CCNT2-AS1-206	CCNT2-AS1	11	11	11	11	1
ENST00000392929.6	ENSG00000224043.10	CCNT2-AS1-201	CCNT2-AS1	11	11	11	11	1
ENST00000747901.1	ENSG00000297435.1	ENST00000747901	ENSG00000297435	11	11	11	11	1
ENST00000747810.1	ENSG00000224043.10	CCNT2-AS1-207	CCNT2-AS1	11	11	11	11	1
ENST00000668300.1	ENSG00000224043.10	CCNT2-AS1-204	CCNT2-AS1	9	11	11	11	0
ENST00000748280.1	ENSG00000297488.1	ENST00000748280	ENSG00000297488	4	4	7	11	0
ENST00000670642.1	ENSG00000224043.10	CCNT2-AS1-205	CCNT2-AS1	11	11	11	11	1
ENST00000428857.2	ENSG00000224043.10	CCNT2-AS1-203	CCNT2-AS1	11	11	11	11	1
ENST00000413962.7	ENSG00000224043.10	CCNT2-AS1-202	CCNT2-AS1	11	11	11	11	1
ENST00000836082.1	ENSG00000308733.1	ENST00000836082	ENSG00000308733	11	11	11	11	1
ENST00000836083.1	ENSG00000308733.1	ENST00000836083	ENSG00000308733	11	11	11	11	1
ENST00000836253.1	ENSG00000308748.1	ENST00000836253	ENSG00000308748	11	11	11	11	1
ENST00000437007.2	ENSG00000226806.2	LCT-AS1-201	LCT-AS1	11	11	11	11	1
ENST00000769912.1	ENSG00000226806.2	LCT-AS1-202	LCT-AS1	11	11	11	11	1
ENST00000769913.1	ENSG00000226806.2	LCT-AS1-203	LCT-AS1	11	11	11	11	1
ENST00000764030.1	ENSG00000231890.11	DARS1-AS1-258	DARS1-AS1	11	11	11	11	1
ENST00000717303.1	ENSG00000231890.11	DARS1-AS1-236	DARS1-AS1	11	11	11	11	1
ENST00000692958.2	ENSG00000231890.11	DARS1-AS1-233	DARS1-AS1	11	11	11	11	1
ENST00000764031.1	ENSG00000231890.11	DARS1-AS1-259	DARS1-AS1	11	11	11	11	1
ENST00000702825.2	ENSG00000231890.11	DARS1-AS1-235	DARS1-AS1	11	11	11	11	1
ENST00000764032.1	ENSG00000231890.11	DARS1-AS1-260	DARS1-AS1	11	11	11	11	1
ENST00000438432.7	ENSG00000231890.11	DARS1-AS1-203	DARS1-AS1	11	11	11	11	1
ENST00000701667.1	ENSG00000231890.11	DARS1-AS1-234	DARS1-AS1	11	11	11	11	1
ENST00000764009.1	ENSG00000231890.11	DARS1-AS1-237	DARS1-AS1	11	11	11	11	1
ENST00000764016.1	ENSG00000231890.11	DARS1-AS1-244	DARS1-AS1	11	11	11	11	1
ENST00000764018.1	ENSG00000231890.11	DARS1-AS1-246	DARS1-AS1	11	11	11	11	1
ENST00000764036.1	ENSG00000231890.11	DARS1-AS1-264	DARS1-AS1	11	11	11	11	1
ENST00000764037.1	ENSG00000231890.11	DARS1-AS1-265	DARS1-AS1	11	11	11	11	1
ENST00000764035.1	ENSG00000231890.11	DARS1-AS1-263	DARS1-AS1	11	11	11	11	1
ENST00000764017.1	ENSG00000231890.11	DARS1-AS1-245	DARS1-AS1	11	11	11	11	1
ENST00000764010.1	ENSG00000231890.11	DARS1-AS1-238	DARS1-AS1	11	11	11	11	1
ENST00000764038.1	ENSG00000231890.11	DARS1-AS1-266	DARS1-AS1	11	11	11	11	1
ENST00000764039.1	ENSG00000231890.11	DARS1-AS1-267	DARS1-AS1	11	11	11	11	1
ENST00000764019.1	ENSG00000231890.11	DARS1-AS1-247	DARS1-AS1	11	11	11	11	1
ENST00000419808.5	ENSG00000231890.11	DARS1-AS1-202	DARS1-AS1	11	11	11	11	1
ENST00000764040.1	ENSG00000231890.11	DARS1-AS1-268	DARS1-AS1	11	11	11	11	1
ENST00000764033.1	ENSG00000231890.11	DARS1-AS1-261	DARS1-AS1	11	11	11	11	1
ENST00000764020.1	ENSG00000231890.11	DARS1-AS1-248	DARS1-AS1	11	11	11	11	1
ENST00000764021.1	ENSG00000231890.11	DARS1-AS1-249	DARS1-AS1	11	11	11	11	1
ENST00000764041.1	ENSG00000231890.11	DARS1-AS1-269	DARS1-AS1	11	11	11	11	1
ENST00000764042.1	ENSG00000231890.11	DARS1-AS1-270	DARS1-AS1	11	11	11	11	1
ENST00000764011.1	ENSG00000231890.11	DARS1-AS1-239	DARS1-AS1	11	11	11	11	1
ENST00000444406.1	ENSG00000231890.11	DARS1-AS1-204	DARS1-AS1	11	11	11	11	1
ENST00000764034.1	ENSG00000231890.11	DARS1-AS1-262	DARS1-AS1	11	11	11	11	1
ENST00000764022.1	ENSG00000231890.11	DARS1-AS1-250	DARS1-AS1	11	11	11	11	1
ENST00000764012.1	ENSG00000231890.11	DARS1-AS1-240	DARS1-AS1	11	11	11	11	1
ENST00000764043.1	ENSG00000231890.11	DARS1-AS1-271	DARS1-AS1	11	11	11	11	1
ENST00000764023.1	ENSG00000231890.11	DARS1-AS1-251	DARS1-AS1	11	11	11	11	1
ENST00000764024.1	ENSG00000231890.11	DARS1-AS1-252	DARS1-AS1	11	11	11	11	1
ENST00000764029.1	ENSG00000231890.11	DARS1-AS1-257	DARS1-AS1	11	11	11	11	1
ENST00000764013.1	ENSG00000231890.11	DARS1-AS1-241	DARS1-AS1	11	11	11	11	1
ENST00000764045.1	ENSG00000231890.11	DARS1-AS1-273	DARS1-AS1	11	11	11	11	1
ENST00000764025.1	ENSG00000231890.11	DARS1-AS1-253	DARS1-AS1	11	11	11	11	1
ENST00000764026.1	ENSG00000231890.11	DARS1-AS1-254	DARS1-AS1	11	11	11	11	1
ENST00000446492.1	ENSG00000231890.11	DARS1-AS1-206	DARS1-AS1	11	11	11	11	1
ENST00000764027.1	ENSG00000231890.11	DARS1-AS1-255	DARS1-AS1	11	11	11	11	1
ENST00000764028.1	ENSG00000231890.11	DARS1-AS1-256	DARS1-AS1	11	11	11	11	1
ENST00000607985.5	ENSG00000231890.11	DARS1-AS1-221	DARS1-AS1	11	11	11	11	1
ENST00000764046.1	ENSG00000231890.11	DARS1-AS1-274	DARS1-AS1	11	11	11	11	1
ENST00000764047.1	ENSG00000231890.11	DARS1-AS1-275	DARS1-AS1	11	11	11	11	1
ENST00000609663.5	ENSG00000231890.11	DARS1-AS1-224	DARS1-AS1	11	11	11	11	1
ENST00000609237.5	ENSG00000231890.11	DARS1-AS1-223	DARS1-AS1	11	11	11	11	1
ENST00000594219.6	ENSG00000231890.11	DARS1-AS1-210	DARS1-AS1	11	11	11	11	1
ENST00000599018.5	ENSG00000231890.11	DARS1-AS1-217	DARS1-AS1	11	11	11	11	1
ENST00000595061.1	ENSG00000231890.11	DARS1-AS1-212	DARS1-AS1	11	11	11	11	1
ENST00000608471.5	ENSG00000231890.11	DARS1-AS1-222	DARS1-AS1	11	11	11	11	1
ENST00000615163.1	ENSG00000231890.11	DARS1-AS1-226	DARS1-AS1	11	11	11	11	1
ENST00000669983.1	ENSG00000231890.11	DARS1-AS1-232	DARS1-AS1	11	11	11	11	1
ENST00000764014.1	ENSG00000231890.11	DARS1-AS1-242	DARS1-AS1	11	11	11	11	1
ENST00000597450.1	ENSG00000231890.11	DARS1-AS1-215	DARS1-AS1	11	11	11	11	1
ENST00000625389.2	ENSG00000231890.11	DARS1-AS1-227	DARS1-AS1	11	11	11	11	1
ENST00000627657.2	ENSG00000231890.11	DARS1-AS1-229	DARS1-AS1	11	11	11	11	1
ENST00000598565.5	ENSG00000231890.11	DARS1-AS1-216	DARS1-AS1	11	11	11	11	1
ENST00000399447.7	ENSG00000231890.11	DARS1-AS1-201	DARS1-AS1	11	11	11	11	1
ENST00000593462.5	ENSG00000231890.11	DARS1-AS1-209	DARS1-AS1	11	11	11	11	1
ENST00000594735.5	ENSG00000231890.11	DARS1-AS1-211	DARS1-AS1	11	11	11	11	1
ENST00000593405.5	ENSG00000231890.11	DARS1-AS1-208	DARS1-AS1	11	11	11	11	1
ENST00000601196.5	ENSG00000231890.11	DARS1-AS1-219	DARS1-AS1	11	11	11	11	1
ENST00000595624.5	ENSG00000231890.11	DARS1-AS1-213	DARS1-AS1	11	11	11	11	1
ENST00000601586.5	ENSG00000231890.11	DARS1-AS1-220	DARS1-AS1	11	11	11	11	1
ENST00000629483.2	ENSG00000231890.11	DARS1-AS1-230	DARS1-AS1	11	11	11	11	1
ENST00000613688.1	ENSG00000231890.11	DARS1-AS1-225	DARS1-AS1	11	11	11	11	1
ENST00000631306.2	ENSG00000231890.11	DARS1-AS1-231	DARS1-AS1	11	11	11	11	1
ENST00000596410.5	ENSG00000231890.11	DARS1-AS1-214	DARS1-AS1	11	11	11	11	1
ENST00000599279.3	ENSG00000231890.11	DARS1-AS1-218	DARS1-AS1	11	11	11	11	1
ENST00000444649.1	ENSG00000231890.11	DARS1-AS1-205	DARS1-AS1	11	11	11	11	1
ENST00000627442.1	ENSG00000231890.11	DARS1-AS1-228	DARS1-AS1	11	11	11	11	1
ENST00000764048.1	ENSG00000231890.11	DARS1-AS1-276	DARS1-AS1	11	11	11	11	1
ENST00000764211.1	ENSG00000299516.1	ENST00000764211	ENSG00000299516	11	11	11	11	1
ENST00000764210.1	ENSG00000299516.1	ENST00000764210	ENSG00000299516	11	11	11	11	1
ENST00000764212.1	ENSG00000299516.1	ENST00000764212	ENSG00000299516	11	11	11	11	1
ENST00000764015.1	ENSG00000231890.11	DARS1-AS1-243	DARS1-AS1	11	11	11	11	1
ENST00000764044.1	ENSG00000231890.11	DARS1-AS1-272	DARS1-AS1	11	11	11	11	1
ENST00000764354.1	ENSG00000299532.1	ENST00000764354	ENSG00000299532	11	11	11	11	1
ENST00000741474.1	ENSG00000296737.1	ENST00000741474	ENSG00000296737	10	10	10	11	0
ENST00000448672.1	ENSG00000231890.11	DARS1-AS1-207	DARS1-AS1	11	11	11	11	1
ENST00000783057.1	ENSG00000301956.1	ENST00000783057	ENSG00000301956	9	9	9	11	0
ENST00000783058.1	ENSG00000301956.1	ENST00000783058	ENSG00000301956	9	9	9	11	0
ENST00000702215.2	ENSG00000289974.2	ENST00000702215	ENSG00000289974	11	11	11	11	1
ENST00000805101.1	ENSG00000304642.1	ENST00000805101	ENSG00000304642	11	11	11	11	1
ENST00000805272.1	ENSG00000304665.1	ENST00000805272	ENSG00000304665	11	11	11	11	1
ENST00000805102.1	ENSG00000304642.1	ENST00000805102	ENSG00000304642	11	11	11	11	1
ENST00000805738.1	ENSG00000304710.1	ENST00000805738	ENSG00000304710	11	11	11	11	1
ENST00000805830.1	ENSG00000304730.1	ENST00000805830	ENSG00000304730	11	11	11	11	1
ENST00000805103.1	ENSG00000304642.1	ENST00000805103	ENSG00000304642	11	11	11	11	1
ENST00000624070.1	ENSG00000279024.1	ENST00000624070	ENSG00000279024	11	11	11	11	1
ENST00000812750.1	ENSG00000305745.1	ENST00000812750	ENSG00000305745	11	11	11	11	1
ENST00000837573.1	ENSG00000308974.1	ENST00000837573	ENSG00000308974	11	11	11	11	1
ENST00000837575.1	ENSG00000308974.1	ENST00000837575	ENSG00000308974	11	11	11	11	1
ENST00000837574.1	ENSG00000308974.1	ENST00000837574	ENSG00000308974	11	11	11	11	1
ENST00000773232.1	ENSG00000300665.1	ENST00000773232	ENSG00000300665	11	11	11	11	1
ENST00000773233.1	ENSG00000300665.1	ENST00000773233	ENSG00000300665	11	11	11	11	1
ENST00000814599.1	ENSG00000305987.1	ENST00000814599	ENSG00000305987	11	11	11	11	1
ENST00000803877.1	ENSG00000304503.1	ENST00000803877	ENSG00000304503	11	11	11	11	1
ENST00000803876.1	ENSG00000304503.1	ENST00000803876	ENSG00000304503	11	11	11	11	1
ENST00000803878.1	ENSG00000304503.1	ENST00000803878	ENSG00000304503	11	11	11	11	1
ENST00000803879.1	ENSG00000304503.1	ENST00000803879	ENSG00000304503	11	11	11	11	1
ENST00000847733.1	ENSG00000310162.1	ENST00000847733	ENSG00000310162	11	11	11	11	1
ENST00000847734.1	ENSG00000310162.1	ENST00000847734	ENSG00000310162	11	11	11	11	1
ENST00000757541.1	ENSG00000298715.1	ENST00000757541	ENSG00000298715	11	11	11	11	1
ENST00000787397.1	ENSG00000302506.1	ENST00000787397	ENSG00000302506	9	9	10	11	0
ENST00000787398.1	ENSG00000302506.1	ENST00000787398	ENSG00000302506	9	9	9	11	0
ENST00000838313.1	ENSG00000309081.1	ENST00000838313	ENSG00000309081	10	10	10	11	0
ENST00000729584.1	ENSG00000295368.1	ENST00000729584	ENSG00000295368	11	11	11	11	1
ENST00000729585.1	ENSG00000295368.1	ENST00000729585	ENSG00000295368	11	11	11	11	1
ENST00000729583.1	ENSG00000295368.1	ENST00000729583	ENSG00000295368	11	11	11	11	1
ENST00000843071.1	ENSG00000228043.6	SPOPL-DT-209	SPOPL-DT	11	11	11	11	1
ENST00000843066.1	ENSG00000228043.6	SPOPL-DT-204	SPOPL-DT	11	11	11	11	1
ENST00000843072.1	ENSG00000228043.6	SPOPL-DT-210	SPOPL-DT	11	11	11	11	1
ENST00000843067.1	ENSG00000228043.6	SPOPL-DT-205	SPOPL-DT	11	11	11	11	1
ENST00000843065.1	ENSG00000228043.6	SPOPL-DT-203	SPOPL-DT	5	5	5	11	0
ENST00000446520.2	ENSG00000224231.2	LINC01832-201	LINC01832	10	10	11	11	0
ENST00000843070.1	ENSG00000228043.6	SPOPL-DT-208	SPOPL-DT	11	11	11	11	1
ENST00000843352.1	ENSG00000309721.1	ENST00000843352	ENSG00000309721	11	11	11	11	1
ENST00000843076.1	ENSG00000228043.6	SPOPL-DT-214	SPOPL-DT	11	11	11	11	1
ENST00000843075.1	ENSG00000228043.6	SPOPL-DT-213	SPOPL-DT	11	11	11	11	1
ENST00000843074.1	ENSG00000228043.6	SPOPL-DT-212	SPOPL-DT	11	11	11	11	1
ENST00000843068.1	ENSG00000228043.6	SPOPL-DT-206	SPOPL-DT	11	11	11	11	1
ENST00000843069.1	ENSG00000228043.6	SPOPL-DT-207	SPOPL-DT	11	11	11	11	1
ENST00000431985.5	ENSG00000228043.6	SPOPL-DT-202	SPOPL-DT	11	11	11	11	1
ENST00000414911.1	ENSG00000228043.6	SPOPL-DT-201	SPOPL-DT	11	11	11	11	1
ENST00000412593.1	ENSG00000230569.1	ENST00000412593	ENSG00000230569	11	11	11	11	1
ENST00000843073.1	ENSG00000228043.6	SPOPL-DT-211	SPOPL-DT	10	10	10	11	0
ENST00000843077.1	ENSG00000228043.6	SPOPL-DT-215	SPOPL-DT	11	11	11	11	1
ENST00000843078.1	ENSG00000228043.6	SPOPL-DT-216	SPOPL-DT	11	11	11	11	1
ENST00000843635.1	ENSG00000309742.1	ENST00000843635	ENSG00000309742	9	9	9	11	0
ENST00000843184.1	ENSG00000260059.2	ENST00000843184	ENSG00000260059	11	11	11	11	1
ENST00000843185.1	ENSG00000260059.2	ENST00000843185	ENSG00000260059	11	11	11	11	1
ENST00000717307.1	ENSG00000237772.3	LINC02631-207	LINC02631	11	11	11	11	1
ENST00000717308.1	ENSG00000237772.3	LINC02631-208	LINC02631	11	11	11	11	1
ENST00000562796.1	ENSG00000260059.2	ENST00000562796	ENSG00000260059	11	11	11	11	1
ENST00000665886.1	ENSG00000237772.3	LINC02631-205	LINC02631	11	11	11	11	1
ENST00000664633.2	ENSG00000237772.3	LINC02631-204	LINC02631	11	11	11	11	1
ENST00000669466.1	ENSG00000237772.3	LINC02631-206	LINC02631	11	11	11	11	1
