gene_id	gene_name	transcript_count	alignment_strict_transcripts	bonobo_kmer_strict_transcripts	all_genomes_kmer_strict_transcripts	bonobo_three_way_transcripts	all_genomes_three_way_transcripts	expression_available	gene_expressed	expressed_sample_count	expressed_sample_fraction	mean_fpkm	median_fpkm	max_fpkm	alignment_strict	bonobo_kmer_strict	all_genomes_kmer_strict	kmer_conservation_class
ENSG00000298070.1	ENSG00000298070	1	1	1	0	1	0	True	True	30.0	0.30612244897959184	1.24698819941375	0.0	15.9392905152949	True	True	False	Strict in bonobo only
ENSG00000235143.1	ENSG00000235143	1	1	1	1	1	1	True	True	10.0	0.10204081632653061	0.12383693865104152	0.0	2.10593649599039	True	True	True	Strict across all genomes
ENSG00000307336.1	ENSG00000307336	2	2	2	2	2	2	True	True	98.0	1.0	214.52587713232023	182.633871720423	743.268025801779	True	True	True	Strict across all genomes
ENSG00000302667.1	ENSG00000302667	2	2	2	2	2	2	True	True	23.0	0.23469387755102042	1.1562576626086258	0.0	15.5701646912372	True	True	True	Strict across all genomes
ENSG00000308292.1	ENSG00000308292	4	4	4	4	4	4	True	True	66.0	0.673469387755102	1.7802423018796127	1.20777196176198	8.67931720297604	True	True	True	Strict across all genomes
ENSG00000229044.2	ENSG00000229044	2	2	2	0	2	0	True	True	98.0	1.0	607.8831604328662	516.1452821605185	1384.80063270845	True	True	False	Strict in bonobo only
ENSG00000305880.1	ENSG00000305880	3	3	3	0	3	0	True	True	77.0	0.7857142857142857	1.2571786187035578	0.8259058844953531	8.5089858166183	True	True	False	Strict in bonobo only
ENSG00000305901.1	ENSG00000305901	3	3	3	2	3	2	True	True	72.0	0.7346938775510204	4.814134618945012	3.2946947152767	18.3721447340459	True	True	True	Strict across all genomes
ENSG00000293391.1	LDC1P	4	4	4	0	4	0	True	True	64.0	0.6530612244897959	0.5701814168090016	0.316213811187947	4.39854775983233	True	True	False	Strict in bonobo only
ENSG00000284543.2	LINC01226	12	12	12	8	12	8	True	True	98.0	1.0	1.4712628986716252	1.132948725904075	5.72397048242221	True	True	True	Strict across all genomes
ENSG00000229167.3	ENSG00000229167	11	11	11	0	11	0	True	True	98.0	1.0	11.221105184105278	9.38192509171971	32.9451682920292	True	True	False	Strict in bonobo only
ENSG00000305292.1	ENSG00000305292	1	1	1	0	1	0	True	True	52.0	0.5306122448979592	0.9667896446841301	0.5369071600195094	9.05602815193132	True	True	False	Strict in bonobo only
ENSG00000235790.8	PEF1-AS1	43	43	43	39	43	39	True	True	98.0	1.0	35.69367301588525	29.52273598762455	113.73727540839	True	True	True	Strict across all genomes
ENSG00000306756.1	ENSG00000306756	3	3	3	3	3	3	True	True	90.0	0.9183673469387755	13.762736872832678	7.805638657669045	119.048266029503	True	True	True	Strict across all genomes
ENSG00000295060.1	ENSG00000295060	1	1	1	1	1	1	True	True	89.0	0.9081632653061225	34.36410033217648	22.6677914442998	167.40496441096	True	True	True	Strict across all genomes
ENSG00000306226.1	ENSG00000306226	1	1	1	1	1	1	True	True	11.0	0.11224489795918367	0.6003442269154666	0.0	15.5162817087519	True	True	True	Strict across all genomes
ENSG00000301119.1	ENSG00000301119	4	4	4	0	4	0	True	True	68.0	0.6938775510204082	1.8307048966130102	1.14614513370964	11.9465415593556	True	True	False	Strict in bonobo only
ENSG00000254545.1	ENSG00000254545	1	1	1	1	1	1	True	True	68.0	0.6938775510204082	5.648362665475196	2.663742411227135	76.7623037284952	True	True	True	Strict across all genomes
ENSG00000203620.3	ENSG00000203620	8	8	8	0	8	0	True	True	81.0	0.826530612244898	1.7739472580175486	1.07141121227105	11.588014395037	True	True	False	Strict in bonobo only
ENSG00000269967.1	ENSG00000269967	1	1	1	0	1	0	True	True	62.0	0.6326530612244898	4.230596327288994	2.12697002816146	45.0335443935469	True	True	False	Strict in bonobo only
ENSG00000228634.1	ENSG00000228634	1	1	1	1	1	1	True	True	80.0	0.8163265306122449	7.920262459672236	4.834373155235455	61.1334370932821	True	True	True	Strict across all genomes
ENSG00000300504.1	ENSG00000300504	2	2	2	0	2	0	True	True	56.0	0.5714285714285714	1.9609409635971342	0.9617540835934295	13.7273070455403	True	True	False	Strict in bonobo only
ENSG00000284702.1	ENSG00000284702	1	1	1	0	1	0	True	True	77.0	0.7857142857142857	2.227273552764856	1.243558464681985	18.41633052497	True	True	False	Strict in bonobo only
ENSG00000203325.3	ENSG00000203325	1	1	1	0	1	0	True	True	74.0	0.7551020408163265	4.104766139494114	2.59213377696625	27.5566954404495	True	True	False	Strict in bonobo only
ENSG00000250135.1	ENSG00000250135	1	1	1	1	1	1	True	True	98.0	1.0	257.7952528012739	239.51724068135098	1068.94277313971	True	True	True	Strict across all genomes
ENSG00000297522.1	ENSG00000297522	1	1	1	0	1	0	True	True	93.0	0.9489795918367347	16.350976318398935	11.9626786798027	67.1218837396451	True	True	False	Strict in bonobo only
ENSG00000224066.1	IQCC-AS1	2	2	2	0	2	0	True	True	98.0	1.0	49.17853467829621	45.87922698081695	131.912637672563	True	True	False	Strict in bonobo only
ENSG00000291132.2	MTMR9LP	169	169	169	0	169	0	True	True	98.0	1.0	58.197698301224825	55.40923108597735	194.300926713518	True	True	False	Strict in bonobo only
ENSG00000290045.2	ENSG00000290045	1	1	1	1	1	1	True	True	86.0	0.8775510204081632	1.1695389477064757	0.911821293790235	5.40867757807332	True	True	True	Strict across all genomes
ENSG00000305107.1	ENSG00000305107	1	1	1	1	1	1	True	True	40.0	0.40816326530612246	1.2993795689213978	0.0	18.6533246531001	True	True	True	Strict across all genomes
ENSG00000305127.1	ENSG00000305127	13	13	13	0	13	0	True	True	83.0	0.8469387755102041	3.173434812719581	2.325713617143215	16.7450895025034	True	True	False	Strict in bonobo only
ENSG00000304771.1	ENSG00000304771	2	0	2	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000294305.1	ENSG00000294305	1	1	1	0	1	0	True	True	97.0	0.9897959183673469	8.280092259474628	7.164733288430535	54.340023059245	True	True	False	Strict in bonobo only
ENSG00000224409.2	ENSG00000224409	2	2	2	0	2	0	True	True	79.0	0.8061224489795918	3.6254489704177613	3.05935247771582	19.1547796006365	True	True	False	Strict in bonobo only
ENSG00000304155.1	ENSG00000304155	1	1	1	0	1	0	True	True	78.0	0.7959183673469388	7.7940246316129	7.06936194628127	39.2149780981405	True	True	False	Strict in bonobo only
ENSG00000287691.2	ENSG00000287691	4	4	4	4	4	4	True	True	98.0	1.0	67.01361674508203	49.9261609612158	220.348654620275	True	True	True	Strict across all genomes
ENSG00000300688.1	ENSG00000300688	2	2	2	0	2	0	True	True	56.0	0.5714285714285714	0.9446671678465588	0.6549481452843284	5.59811115251224	True	True	False	Strict in bonobo only
ENSG00000236065.3	ENSG00000236065	10	2	10	1	2	1	True	True	98.0	1.0	26.178852259694786	22.32063471414	79.5454081794146	True	True	True	Strict across all genomes
ENSG00000305756.1	ENSG00000305756	1	1	1	1	1	1	True	True	97.0	0.9897959183673469	16.965141579406193	13.74504640574485	71.58969773444	True	True	True	Strict across all genomes
ENSG00000278997.1	ENSG00000278997	1	1	1	0	1	0	True	True	72.0	0.7346938775510204	1.6435157412303614	1.125897109877305	11.0813739056378	True	True	False	Strict in bonobo only
ENSG00000279179.1	ENSG00000279179	1	1	1	1	1	1	True	True	98.0	1.0	13.195665145513004	11.1580572107842	41.4901928853137	True	True	True	Strict across all genomes
ENSG00000284721.1	ENSG00000284721	2	1	2	2	1	1	True	True	91.0	0.9285714285714286	4.413093792369565	4.00615372922355	12.3851118030788	True	True	True	Strict across all genomes
ENSG00000303059.1	ENSG00000303059	1	1	1	1	1	1	True	True	70.0	0.7142857142857143	4.401593670182791	2.6879360754665997	31.4512232414115	True	True	True	Strict across all genomes
ENSG00000305863.1	ENSG00000305863	1	1	1	1	1	1	True	True	24.0	0.24489795918367346	1.670725758037138	0.0	27.0214489235978	True	True	True	Strict across all genomes
ENSG00000270115.1	ENSG00000270115	1	1	1	1	1	1	True	True	40.0	0.40816326530612246	1.8446160221310068	0.0	12.1905086984994	True	True	True	Strict across all genomes
ENSG00000225313.6	ENSG00000225313	12	12	12	12	12	12	True	True	98.0	1.0	7.819355688954897	5.99066599206191	32.5301693913527	True	True	True	Strict across all genomes
ENSG00000233246.2	PHC2-AS1	3	3	3	3	3	3	True	True	33.0	0.336734693877551	0.786874391271992	0.0	6.38273025477365	True	True	True	Strict across all genomes
ENSG00000301698.1	ENSG00000301698	2	2	2	0	2	0	True	True	11.0	0.11224489795918367	0.16894261944257055	0.0	3.22276802591806	True	True	False	Strict in bonobo only
ENSG00000304221.1	ENSG00000304221	1	1	1	0	1	0	True	True	28.0	0.2857142857142857	0.897135350196229	0.0	7.4315622785046	True	True	False	Strict in bonobo only
ENSG00000297811.1	ENSG00000297811	1	1	1	1	1	1	True	True	55.0	0.5612244897959183	3.704503582636513	1.58813480708889	24.548970101441	True	True	True	Strict across all genomes
ENSG00000231163.7	CSMD2-AS1	26	26	26	24	26	24	True	True	5.0	0.05102040816326531	0.034321805300623974	0.0	1.11471081578433	True	True	True	Strict across all genomes
ENSG00000308396.1	ENSG00000308396	1	1	1	0	1	0	True	True	7.0	0.07142857142857142	0.12034383401985346	0.0	2.59142884908166	True	True	False	Strict in bonobo only
ENSG00000295180.1	ENSG00000295180	1	1	1	1	1	1	True	True	57.0	0.5816326530612245	2.3541708263489562	1.48117615341652	16.1024320791363	True	True	True	Strict across all genomes
ENSG00000302624.1	ENSG00000302624	6	6	6	1	6	1	True	True	87.0	0.8877551020408163	2.5022480485758853	1.605218350218565	18.428216164155	True	True	True	Strict across all genomes
ENSG00000297436.1	ENSG00000297436	2	2	2	0	2	0	True	True	1.0	0.01020408163265306	0.033442644742266325	0.0	3.2773791847421	True	True	False	Strict in bonobo only
ENSG00000309519.1	ENSG00000309519	2	2	2	2	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000307130.1	ENSG00000307130	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.12739896922980076	0.0	2.49446498176266	True	True	False	Strict in bonobo only
ENSG00000287703.1	ENSG00000287703	1	1	1	0	1	0	True	True	28.0	0.2857142857142857	0.42610727015645833	0.0	5.63210549068753	True	True	False	Strict in bonobo only
ENSG00000255811.1	ENSG00000255811	1	1	1	0	1	0	True	True	31.0	0.3163265306122449	1.090826748212897	0.0	12.0681322335177	True	True	False	Strict in bonobo only
ENSG00000254885.1	ENSG00000254885	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000230163.1	ENSG00000230163	1	1	1	1	1	1	True	True	94.0	0.9591836734693877	10.199643654047659	8.170974446373846	44.7303616943137	True	True	True	Strict across all genomes
ENSG00000293382.1	GPR199P	1	1	1	0	1	0	True	True	93.0	0.9489795918367347	4.366835859311443	3.213101101850045	26.3052011574677	True	True	False	Strict in bonobo only
ENSG00000284640.2	ENSG00000284640	2	2	2	0	2	0	True	True	96.0	0.9795918367346939	4.567667558522265	3.586111214928115	20.6868305146567	True	True	False	Strict in bonobo only
ENSG00000306436.1	ENSG00000306436	5	5	5	0	5	0	True	True	81.0	0.826530612244898	2.196842072055079	1.907425415488095	8.54470074749043	True	True	False	Strict in bonobo only
ENSG00000227409.1	ZMYM4-AS1	1	1	1	0	1	0	True	True	90.0	0.9183673469387755	13.23001088151336	11.07581456633495	95.946150414972	True	True	False	Strict in bonobo only
ENSG00000239636.4	TFAP2E-AS1	2	2	2	0	2	0	True	True	96.0	0.9795918367346939	12.774388994317528	9.030396404964	82.8598998069653	True	True	False	Strict in bonobo only
ENSG00000306977.1	ENSG00000306977	5	5	5	3	5	3	True	True	64.0	0.6530612244897959	3.460718605866035	2.184470467980475	20.6392620299769	True	True	True	Strict across all genomes
ENSG00000232335.1	CLSPN-AS1	1	1	1	1	1	1	True	True	63.0	0.6428571428571429	4.721662323756173	3.030405386544155	30.6184110710295	True	True	True	Strict across all genomes
ENSG00000302368.1	CLSPN-DT	3	3	3	3	3	3	True	True	41.0	0.41836734693877553	1.4914005569350535	0.0	10.1606681045705	True	True	True	Strict across all genomes
ENSG00000286899.1	ENSG00000286899	1	1	1	0	1	0	True	True	60.0	0.6122448979591837	0.7212865653316587	0.5167569072152045	4.75916918390361	True	True	False	Strict in bonobo only
ENSG00000271914.1	ENSG00000271914	1	1	1	0	1	0	True	True	97.0	0.9897959183673469	20.24372775571792	16.85373741915705	57.5799101444502	True	True	False	Strict in bonobo only
ENSG00000271554.1	ENSG00000271554	2	2	2	0	2	0	True	True	97.0	0.9897959183673469	9.437695725435077	8.138411803339885	35.863017035289	True	True	False	Strict in bonobo only
ENSG00000293245.2	ENSG00000293245	4	4	4	0	4	0	True	True	98.0	1.0	6.115524392172726	4.978288288595435	23.4617532609393	True	True	False	Strict in bonobo only
ENSG00000301551.1	ENSG00000301551	2	2	2	2	2	2	True	True	80.0	0.8163265306122449	6.979027739353022	4.08954359332981	53.9834428770496	True	True	True	Strict across all genomes
ENSG00000286379.1	ENSG00000286379	1	1	1	1	1	1	True	True	92.0	0.9387755102040817	1.048794033083976	0.777506836083074	5.71861912046608	True	True	True	Strict across all genomes
ENSG00000300693.1	ENSG00000300693	8	8	8	8	8	8	True	True	83.0	0.8469387755102041	1.2479216752930813	0.905596950872856	5.98420767594318	True	True	True	Strict across all genomes
ENSG00000300712.1	ENSG00000300712	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000297367.1	ENSG00000297367	16	16	16	14	16	14	True	True	98.0	1.0	11.424735064209518	10.74173834710815	32.6972736542584	True	True	True	Strict across all genomes
ENSG00000297386.1	ENSG00000297386	2	2	2	0	2	0	True	True	5.0	0.05102040816326531	0.1219114408839588	0.0	5.66251556710466	True	True	False	Strict in bonobo only
ENSG00000294271.1	ENSG00000294271	2	2	2	1	2	1	True	True	9.0	0.09183673469387756	0.09921317470809529	0.0	2.41794420421107	True	True	True	Strict across all genomes
ENSG00000304879.1	ENSG00000304879	1	1	1	0	1	0	True	True	2.0	0.02040816326530612	0.08300996060562724	0.0	5.33815902909563	True	True	False	Strict in bonobo only
ENSG00000295088.1	ENSG00000295088	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.10699959777169765	0.0	1.6130640118644	True	True	False	Strict in bonobo only
ENSG00000284705.2	ENSG00000284705	1	1	1	1	1	1	True	True	70.0	0.7142857142857143	1.0261291620238393	0.5948110782018114	5.94753657763247	True	True	True	Strict across all genomes
ENSG00000234481.3	ENSG00000234481	4	4	4	0	4	0	True	True	62.0	0.6326530612244898	1.7786350872904595	1.0555797471723851	22.5305368738623	True	True	False	Strict in bonobo only
ENSG00000284720.2	ENSG00000284720	3	3	3	0	3	0	True	True	11.0	0.11224489795918367	0.08732790882409867	0.0	2.24110058955886	True	True	False	Strict in bonobo only
ENSG00000223944.4	ENSG00000223944	17	17	17	0	17	0	True	True	97.0	0.9897959183673469	1.068211215012836	0.8666809302528775	6.58433605470919	True	True	False	Strict in bonobo only
ENSG00000284650.2	ENSG00000284650	1	1	1	1	1	1	True	True	82.0	0.8367346938775511	4.9009815875689835	3.2573038006	51.9980306697067	True	True	True	Strict across all genomes
ENSG00000233621.4	LITATS1	40	40	40	0	40	0	True	True	98.0	1.0	5.5397331861692125	4.92650698294948	16.690340005573	True	True	False	Strict in bonobo only
ENSG00000307694.1	ENSG00000307694	2	2	2	2	2	2	True	True	98.0	1.0	25.869184107527058	22.998679494005003	108.943277911622	True	True	True	Strict across all genomes
ENSG00000284748.2	ENSG00000284748	1	1	1	1	1	1	True	True	19.0	0.19387755102040816	0.24943641457605575	0.0	4.5299478134157	True	True	True	Strict across all genomes
ENSG00000300156.1	ENSG00000300156	2	2	2	2	2	2	True	True	30.0	0.30612244897959184	1.1053224012793788	0.0	21.6657367240062	True	True	True	Strict across all genomes
ENSG00000300137.1	ENSG00000300137	1	1	1	0	1	0	True	True	5.0	0.05102040816326531	0.07996209169764333	0.0	2.78867389356525	True	True	False	Strict in bonobo only
ENSG00000297428.1	ENSG00000297428	1	1	1	0	1	0	True	True	79.0	0.8061224489795918	2.1567405730601585	1.495700618304975	14.1801793140395	True	True	False	Strict in bonobo only
ENSG00000233728.1	ENSG00000233728	1	1	1	0	1	0	True	True	98.0	1.0	204.6864383240084	166.2705439663305	1170.53734980214	True	True	False	Strict in bonobo only
ENSG00000230955.1	INPP5B-AS1	1	1	1	1	1	1	True	True	98.0	1.0	119.12637342529601	109.8883876564795	263.261956911377	True	True	True	Strict across all genomes
ENSG00000299926.1	ENSG00000299926	1	1	1	1	1	1	True	True	51.0	0.5204081632653061	1.2735493850378559	0.8529366740259154	9.72609256541131	True	True	True	Strict across all genomes
ENSG00000303267.1	ENSG00000303267	1	1	1	0	1	0	True	True	68.0	0.6938775510204082	1.7713734559198853	1.271606832097755	13.8111367924596	True	True	False	Strict in bonobo only
ENSG00000224592.6	MIR3659HG	17	17	17	17	17	17	True	True	98.0	1.0	19.713911475026556	12.3974374158553	143.638956896546	True	True	True	Strict across all genomes
ENSG00000303194.1	ENSG00000303194	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.3204463210202097	0.0	10.2404733490862	True	True	False	Strict in bonobo only
ENSG00000303176.1	ENSG00000303176	1	1	1	0	1	0	True	True	23.0	0.23469387755102042	0.7030700203177555	0.0	8.34001255749019	True	True	False	Strict in bonobo only
ENSG00000284623.2	LINC02786	13	13	13	0	13	0	True	True	84.0	0.8571428571428571	1.0450896768150104	0.7312226690605335	5.12027580607306	True	True	False	Strict in bonobo only
ENSG00000286552.2	ENSG00000286552	3	3	3	2	3	2	True	True	29.0	0.29591836734693877	0.42733513220939945	0.0	5.91042237725315	True	True	True	Strict across all genomes
ENSG00000287987.1	ENSG00000287987	1	1	1	1	1	1	True	True	18.0	0.1836734693877551	0.26521590651995064	0.0	3.69949225310461	True	True	True	Strict across all genomes
ENSG00000237290.2	LINC01343	2	2	2	0	2	0	True	True	22.0	0.22448979591836735	0.1667703847807989	0.0	1.58422449693015	True	True	False	Strict in bonobo only
ENSG00000293709.1	ENSG00000293709	1	1	1	1	1	1	True	True	10.0	0.10204081632653061	0.2992050508073577	0.0	4.42859444587472	True	True	True	Strict across all genomes
ENSG00000301425.1	ENSG00000301425	7	7	7	0	7	0	True	True	93.0	0.9489795918367347	9.021270445281582	5.900125824648965	42.8732373071012	True	True	False	Strict in bonobo only
ENSG00000301495.1	ENSG00000301495	3	3	3	0	3	0	True	True	81.0	0.826530612244898	2.0307724329975265	1.650798758353015	10.8222206853917	True	True	False	Strict in bonobo only
ENSG00000301471.1	ENSG00000301471	9	9	9	8	9	8	True	True	8.0	0.08163265306122448	0.12426732621564299	0.0	2.90996175588582	True	True	True	Strict across all genomes
ENSG00000301451.1	ENSG00000301451	1	1	1	0	1	0	True	True	16.0	0.16326530612244897	1.0052532045070557	0.0	19.6254035442939	True	True	False	Strict in bonobo only
ENSG00000238063.4	LINC01685	17	17	17	16	17	16	True	True	83.0	0.8469387755102041	0.9750183333150717	0.622507468716928	5.52802856905161	True	True	True	Strict across all genomes
ENSG00000306827.1	ENSG00000306827	1	1	1	0	1	0	True	True	10.0	0.10204081632653061	0.09577563966185139	0.0	1.72799190713653	True	True	False	Strict in bonobo only
ENSG00000299856.1	ENSG00000299856	1	1	1	1	1	1	True	True	3.0	0.030612244897959183	0.19393973785166324	0.0	13.6125893418911	True	True	True	Strict across all genomes
ENSG00000309399.1	ENSG00000309399	1	1	1	1	1	1	True	True	6.0	0.061224489795918366	0.13765538258446244	0.0	4.05959366585173	True	True	True	Strict across all genomes
ENSG00000309413.1	ENSG00000309413	1	1	1	0	1	0	True	True	3.0	0.030612244897959183	0.20423356354546252	0.0	14.2182961525422	True	True	False	Strict in bonobo only
ENSG00000308042.1	ENSG00000308042	1	1	1	1	1	1	True	True	22.0	0.22448979591836735	0.69633480905274	0.0	13.980724774753	True	True	True	Strict across all genomes
ENSG00000295881.1	ENSG00000295881	2	2	2	0	2	0	True	True	47.0	0.47959183673469385	0.847092518767829	0.0	5.37117058441536	True	True	False	Strict in bonobo only
ENSG00000307557.1	ENSG00000307557	5	5	5	0	5	0	True	True	51.0	0.5204081632653061	1.4062484668497284	0.7370234641933624	15.7990933126049	True	True	False	Strict in bonobo only
ENSG00000284632.2	ENSG00000284632	7	7	7	0	7	0	True	True	47.0	0.47959183673469385	2.1134066347579417	0.0	44.2791806079638	True	True	False	Strict in bonobo only
ENSG00000273637.1	ENSG00000273637	1	1	1	0	1	0	True	True	98.0	1.0	123.26412147946242	100.0996519500157	685.133038236927	True	True	False	Strict in bonobo only
